"ID","year","loan_limit","Gender","approv_in_adv","loan_type","loan_purpose","Credit_Worthiness","open_credit","business_or_commercial","loan_amount","rate_of_interest","Interest_rate_spread","Upfront_charges","term","Neg_ammortization","interest_only","lump_sum_payment","property_value","construction_type","occupancy_type","Secured_by","total_units","income","credit_type","Credit_Score","co-applicant_credit_type","age","submission_of_application","LTV","Region","Security_Type","Status","dtir1"
106897,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",226500,4.99,1.403,4450,240,"neg_amm","not_int","not_lpsm",288000,"sb","pr","home","1U",4680,"EXP",644,"EXP","55-64","to_inst",78.64583333,"North","direct",0,41
98032,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",266500,3.625,-0.1222,795,360,"not_neg","not_int","not_lpsm",468000,"sb","pr","home","1U",7140,"EXP",567,"CIB","45-54","to_inst",56.94444444,"south","direct",0,18
39718,2019,"cf","Male","pre","type1","p1","l1","nopc","nob/c",286500,3.875,0.3193,3394.36,360,"not_neg","not_int","not_lpsm",338000,"sb","pr","home","1U",8640,"EXP",765,"CIB","35-44","to_inst",84.76331361,"south","direct",0,25
50645,2019,"cf","Joint","pre","type1","p1","l1","nopc","nob/c",336500,4,0.4433,0,360,"not_neg","not_int","not_lpsm",358000,"sb","pr","home","1U",4980,"CRIF",834,"EXP","35-44","not_inst",93.99441341,"North","direct",0,47
75176,2019,"cf","Female","nopre","type1","p3","l1","nopc","nob/c",236500,4.5,0.8072,2706.25,360,"not_neg","not_int","not_lpsm",358000,"sb","pr","home","1U",3900,"CIB",762,"CIB","65-74","to_inst",66.06145251,"North","direct",0,44
51918,2019,"cf","Female","nopre","type1","p3","l1","nopc","nob/c",226500,4.375,0.6661,5525,360,"not_neg","not_int","not_lpsm",278000,"sb","pr","home","1U",3600,"EXP",629,"CIB","65-74","to_inst",81.47482014,"North","direct",0,44
39358,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",466500,3.99,-0.1684,2131.29,360,"not_neg","not_int","not_lpsm",908000,"sb","pr","home","1U",6300,"CIB",694,"EXP","65-74","not_inst",51.37665198,"North","direct",0,42
85444,2019,NA,"Joint","pre","type1","p1","l1","nopc","nob/c",276500,4.125,0.6705,5435,360,"not_neg","not_int","not_lpsm",318000,"sb","sr","home","1U",28380,"EXP",691,"EXP","45-54","to_inst",86.94968553,"North","direct",0,15
145051,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",446500,3.99,0.3847,0,360,"not_neg","not_int","not_lpsm",508000,"sb","pr","home","1U",10440,"CIB",826,"EXP","45-54","not_inst",87.89370079,"North","direct",0,32
85307,2019,"cf","Joint","pre","type2","p1","l1","nopc","b/c",366500,3.99,1.1812,0,360,"not_neg","not_int","not_lpsm",398000,"sb","pr","home","1U",6840,"CRIF",551,"EXP","45-54","not_inst",92.08542714,"North","direct",0,60
127136,2019,"cf","Female","nopre","type1","p3","l1","nopc","nob/c",236500,4.25,0.1249,4400.29,360,"neg_amm","not_int","not_lpsm",438000,"sb","pr","home","1U",9780,"EXP",706,"CIB",">74","to_inst",53.99543379,"North","direct",0,32
167702,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",486500,4.125,0.03,0,360,"not_neg","not_int","not_lpsm",998000,"sb","pr","home","1U",7920,"CIB",528,"CIB","35-44","not_inst",48.74749499,"central","direct",0,20
120629,2019,"cf","Male","nopre","type2","p3","l1","nopc","b/c",356500,3.5,0.6552,9235.5,360,"not_neg","not_int","not_lpsm",448000,"sb","pr","home","1U",5940,"EXP",599,"CIB","35-44","to_inst",79.57589286,"North","direct",0,36
49551,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",226500,3.99,1.1629,3193.47,180,"not_neg","not_int","not_lpsm",458000,"sb","pr","home","1U",5880,"CRIF",777,"CIB","55-64","to_inst",49.45414847,"south","direct",0,33
98755,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",156500,4.75,1.3872,4924.2,360,"not_neg","not_int","not_lpsm",258000,"sb","ir","home","1U",4980,"CIB",556,"EXP","65-74","to_inst",60.65891473,"south","direct",0,47
86849,2019,"cf","Female","nopre","type1","p3","l1","nopc","nob/c",856500,4,0.4496,12882,360,"not_neg","not_int","not_lpsm",1648000,"sb","ir","home","4U",1920,"CIB",860,"CIB","45-54","not_inst",51.97208738,"south","direct",0,27
75770,2019,"cf","Joint","nopre","type2","p3","l2","nopc","b/c",276500,4.625,0.8247,0,360,"not_neg","not_int","not_lpsm",418000,"sb","pr","home","1U",4980,"EXP",629,"EXP","55-64","to_inst",66.14832536,"North","direct",0,41
150275,2019,"cf","Joint","nopre","type1","p4","l2","nopc","nob/c",526500,4.5,0.3031,7678.75,360,"not_neg","not_int","not_lpsm",638000,"sb","pr","home","1U",10680,"EXP",637,"EXP","35-44","to_inst",82.52351097,"North","direct",0,42
95453,2019,"cf","Joint","pre","type3","p1","l1","nopc","nob/c",126500,3.5,-0.1797,3187.92,360,"not_neg","not_int","not_lpsm",118000,"sb","pr","home","1U",2640,"EXP",644,"EXP","65-74","to_inst",107.2033898,"North","direct",0,30
125176,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",206500,4.99,0.5169,0,360,"not_neg","not_int","not_lpsm",368000,"sb","pr","home","1U",11160,"CIB",627,"EXP","55-64","to_inst",56.11413043,"south","direct",0,23
164287,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",226500,3.875,0.4523,5899.55,240,"neg_amm","not_int","not_lpsm",408000,"sb","pr","home","1U",5280,"CIB",541,"CIB","55-64","to_inst",55.51470588,"south","direct",0,24
103358,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",386500,3.25,0.4043,6488.75,180,"not_neg","not_int","not_lpsm",498000,"sb","pr","home","1U",19440,"CIB",588,"CIB","45-54","to_inst",77.61044177,"North","direct",0,38
90266,2019,"cf","Sex Not Available","nopre","type3","p4","l1","nopc","nob/c",536500,2.875,-0.7198,5014.36,360,"not_neg","not_int","not_lpsm",578000,"sb","pr","home","1U",NA,"CRIF",562,"CIB","35-44","not_inst",92.8200692,"south","direct",0,NA
157966,2019,"cf","Joint","nopre","type1","p3","l2","nopc","nob/c",446500,4.75,1.2214,NA,240,"not_neg","not_int","not_lpsm",808000,"sb","pr","home","1U",7500,"CRIF",523,"EXP","45-54","to_inst",55.25990099,"North","direct",0,48
65768,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",436500,3.625,-0.073,0,360,"not_neg","not_int","not_lpsm",598000,"sb","pr","home","1U",9480,"EXP",725,"CIB","35-44","not_inst",72.99331104,"North","direct",0,36
158472,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",196500,3.25,-0.1727,6271,360,"not_neg","not_int","not_lpsm",618000,"sb","pr","home","1U",2280,"CRIF",781,"EXP","55-64","to_inst",31.7961165,"south","direct",0,49
130621,2019,"cf","Sex Not Available","nopre","type2","p3","l1","nopc","b/c",146500,3.99,1.1703,2536.96,360,"not_neg","not_int","not_lpsm",218000,"sb","pr","home","1U",3240,"CRIF",661,"CIB","25-34","to_inst",67.20183486,"south","direct",0,53
98262,2019,"cf","Female","nopre","type1","p1","l1","nopc","nob/c",656500,4.625,1.4482,11041.24,360,"not_neg","int_only","not_lpsm",728000,"sb","pr","home","1U",12300,"EXP",644,"CIB","45-54","not_inst",90.17857143,"south","direct",0,40
145264,2019,"cf","Joint","pre","type3","p4","l1","nopc","nob/c",446500,3.125,-0.6684,4131.08,360,"not_neg","not_int","not_lpsm",698000,"sb","pr","home","1U",NA,"EXP",586,"EXP","45-54","not_inst",63.96848138,"south","direct",0,NA
146445,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",356500,4.5,0.9796,1852.07,240,"not_neg","not_int","not_lpsm",408000,"sb","pr","home","1U",8640,"CRIF",706,"CIB","35-44","to_inst",87.37745098,"south","direct",0,39
141651,2019,"cf","Male","nopre","type2","p3","l1","nopc","b/c",136500,3.875,1.1791,3706.23,360,"not_neg","not_int","not_lpsm",198000,"sb","pr","home","1U",2160,"EXP",662,"CIB","35-44","to_inst",68.93939394,"North","direct",0,37
75586,2019,"cf","Joint","pre","type1","p1","l1","nopc","nob/c",146500,4.875,1.2468,1892.25,360,"not_neg","not_int","not_lpsm",158000,"sb","pr","home","1U",3780,"EXP",583,"EXP","35-44","to_inst",92.72151899,"North","direct",0,44
125790,2019,"cf","Joint","nopre","type1","p1","l1","nopc","nob/c",486500,3.5,-0.0743,161.68,360,"not_neg","not_int","not_lpsm",708000,"sb","pr","home","1U",12780,"CIB",665,"EXP","55-64","not_inst",68.71468927,"North","direct",0,31
51089,2019,"cf","Male","nopre","type1","p2","l1","nopc","nob/c",66500,4.75,1.4713,2725.12,360,"not_neg","not_int","not_lpsm",88000,"sb","ir","home","1U",3120,"CIB",809,"CIB","35-44","to_inst",75.56818182,"North","direct",0,27
118011,2019,"cf","Male","pre","type1","p3","l1","nopc","nob/c",136500,4.125,1.4879,3314,180,"not_neg","not_int","not_lpsm",178000,"sb","pr","home","1U",7260,"CIB",777,"EXP",">74","to_inst",76.68539326,"south","direct",0,44
34387,2019,"cf","Female","nopre","type2","p3","l1","nopc","b/c",106500,3.625,1.6731,NA,240,"not_neg","not_int","not_lpsm",198000,"sb","pr","home","1U",0,"CIB",674,"EXP","65-74","to_inst",53.78787879,"North","direct",0,8
97495,2019,"cf","Male","nopre","type2","p1","l1","nopc","b/c",156500,4.5,1.2994,2877.64,300,"not_neg","not_int","not_lpsm",158000,"sb","pr","home","1U",3300,"CIB",528,"CIB","35-44","to_inst",99.05063291,"North","direct",0,38
156935,2019,"ncf","Sex Not Available","nopre","type1","p1","l1","nopc","nob/c",456500,4.875,0.5879,5681,324,"neg_amm","not_int","not_lpsm",488000,"sb","pr","home","1U",5760,"CRIF",560,"CIB","35-44","to_inst",93.54508197,"south","direct",0,41
82932,2019,"cf","Sex Not Available","nopre","type3","p3","l1","nopc","nob/c",216500,4.625,0.3468,8485.28,360,"not_neg","not_int","not_lpsm",458000,"sb","pr","home","1U",3420,"CIB",731,"EXP","65-74","to_inst",47.27074236,"south","direct",0,51
48289,2019,"cf","Female","nopre","type1","p1","l1","nopc","nob/c",186500,3.99,0.2152,1941.88,360,"not_neg","not_int","not_lpsm",208000,"sb","pr","home","1U",2520,"CIB",898,"CIB","65-74","to_inst",89.66346154,"North","direct",0,49
166860,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",406500,3.99,0.3083,0,360,"not_neg","not_int","not_lpsm",538000,"sb","pr","home","1U",11220,"EXP",613,"CIB","45-54","not_inst",75.55762082,"south","direct",0,49
171656,2019,"cf","Male","nopre","type1","p1","l1","nopc","nob/c",126500,4.99,0.7334,0,360,"not_neg","not_int","not_lpsm",138000,"sb","pr","home","1U",1440,"EXP",618,"CIB","65-74","not_inst",91.66666667,"south","direct",0,45
114542,2019,"ncf","Male","nopre","type3","p4","l1","nopc","nob/c",956500,3.125,-0.3567,4911.5,360,"not_neg","not_int","not_lpsm",978000,"sb","pr","home","1U",NA,"EXP",739,"CIB","25-34","not_inst",97.80163599,"North","direct",0,NA
143668,2019,"cf","Joint","nopre","type2","p1","l1","nopc","b/c",96500,3.5,1.0053,2588.23,360,"not_neg","not_int","not_lpsm",98000,"sb","pr","home","1U",2340,"CRIF",711,"EXP","45-54","to_inst",98.46938776,"North","direct",0,31
127515,2019,"cf","Sex Not Available","nopre","type1","p4","l2","nopc","nob/c",266500,4.375,0.382,6883.38,360,"not_neg","not_int","not_lpsm",338000,"sb","pr","home","1U",4380,"CRIF",691,"EXP","55-64","to_inst",78.84615385,"south","direct",0,37
124882,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",516500,4.125,-0.1758,0,360,"not_neg","not_int","not_lpsm",818000,"sb","pr","home","1U",15240,"CIB",864,"EXP","55-64","not_inst",63.14180929,"North","direct",0,34
90988,2019,"cf","Female","nopre","type1","p4","l1","nopc","nob/c",336500,4.75,0.542,0,360,"not_neg","not_int","not_lpsm",378000,"sb","pr","home","1U",5700,"CIB",512,"CIB","35-44","not_inst",89.02116402,"south","direct",0,36
58674,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",726500,4.99,0.3804,2874.37,360,"not_neg","not_int","not_lpsm",998000,"sb","pr","home","1U",9480,"CIB",639,"CIB","35-44","not_inst",72.79559118,"North","direct",0,44
81288,2019,"cf","Joint","pre","type1","p1","l1","nopc","nob/c",196500,4.375,0.5325,1250,360,"not_neg","not_int","not_lpsm",218000,"sb","pr","home","1U",2460,"CRIF",552,"EXP","25-34","to_inst",90.13761468,"North","direct",0,40
63293,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",276500,4.99,1.0035,3136.87,360,"not_neg","not_int","not_lpsm",348000,"sb","pr","home","1U",6480,"CRIF",534,"CIB","45-54","to_inst",79.45402299,"south","direct",0,42
172690,2019,"cf","Sex Not Available","nopre","type1","p1","l1","nopc","nob/c",206500,3.25,0.4773,2787.5,180,"not_neg","not_int","not_lpsm",408000,"sb","pr","home","1U",6660,"CRIF",520,"EXP","35-44","to_inst",50.6127451,"south","direct",0,25
26772,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",266500,3.99,0.4825,3535.06,360,"not_neg","not_int","not_lpsm",378000,"sb","pr","home","1U",6000,"CIB",804,"EXP","45-54","to_inst",70.5026455,"south","direct",0,31
59161,2019,"cf","Sex Not Available","nopre","type2","p4","l1","nopc","b/c",156500,3.625,0.6475,NA,360,"not_neg","not_int","not_lpsm",188000,"sb","pr","home","1U",NA,"EXP",892,"CIB",">74","to_inst",83.24468085,"south","direct",0,NA
144926,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",216500,4.875,0.5339,NA,360,"neg_amm","not_int","not_lpsm",488000,"sb","pr","home","1U",2820,"EXP",555,"CIB","45-54","to_inst",44.3647541,"North","direct",0,39
77179,2019,"cf","Female","nopre","type1","p4","l1","nopc","nob/c",466500,3.5,0.366,1050,180,"not_neg","not_int","not_lpsm",718000,"sb","pr","home","1U",9600,"CIB",616,"CIB","35-44","not_inst",64.97214485,"south","direct",0,47
158665,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",326500,3.375,-0.1288,4737.6,360,"not_neg","not_int","not_lpsm",388000,"sb","pr","home","1U",4680,"CRIF",582,"CIB","45-54","not_inst",84.14948454,"North","direct",0,49
88074,2019,"cf","Sex Not Available","pre","type2","p1","l1","nopc","b/c",216500,2.99,0.41,7187.41,360,"not_neg","not_int","not_lpsm",218000,"sb","pr","home","1U",4980,"CIB",703,"EXP","55-64","to_inst",99.31192661,"south","direct",0,43
81134,2019,"cf","Male","nopre","type1","p1","l1","nopc","nob/c",596500,3.625,0.045,4821.8,360,"not_neg","not_int","not_lpsm",898000,"sb","pr","home","1U",8160,"EXP",800,"CIB","35-44","not_inst",66.42538976,"south","direct",0,37
74147,2019,"cf","Joint","pre","type1","p4","l1","nopc","nob/c",466500,3.5,-0.2139,3821.52,336,"not_neg","not_int","not_lpsm",588000,"sb","pr","home","1U",10020,"EXP",768,"EXP","35-44","not_inst",79.33673469,"North","direct",0,27
30854,2019,"cf","Joint","nopre","type1","p4","l2","nopc","nob/c",546500,4,-0.2763,NA,360,"not_neg","not_int","not_lpsm",758000,"sb","pr","home","1U",8700,"EXP",665,"EXP","45-54","not_inst",72.09762533,"North","direct",0,37
145000,2019,"cf","Sex Not Available","pre","type1","p3","l1","nopc","nob/c",536500,4.5,1.2267,0,240,"not_neg","not_int","not_lpsm",1028000,"sb","pr","home","2U",9060,"CIB",685,"EXP","45-54","to_inst",52.18871595,"south","direct",0,58
155688,2019,"cf","Sex Not Available","nopre","type3","p3","l1","nopc","nob/c",236500,3.875,0.4342,4355.25,360,"not_neg","not_int","not_lpsm",268000,"sb","pr","home","1U",4320,"CIB",888,"CIB","65-74","to_inst",88.24626866,"south","direct",0,39
48929,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",376500,3.75,0.2525,9534.45,360,"not_neg","not_int","not_lpsm",678000,"sb","pr","home","1U",5460,"CIB",743,"CIB","35-44","to_inst",55.53097345,"North","direct",0,31
117464,2019,"cf","Joint","nopre","type3","p4","l1","nopc","nob/c",456500,3.375,-0.243,0,360,"not_neg","not_int","not_lpsm",548000,"sb","pr","home","1U",NA,"CIB",768,"EXP","45-54","not_inst",83.30291971,"North","direct",0,NA
26143,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",116500,4.5,1.2791,3430.63,312,"not_neg","not_int","not_lpsm",138000,"sb","pr","home","1U",4920,"CIB",757,"EXP","45-54","to_inst",84.42028986,"North","direct",0,30
74352,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",276500,3.5,-0.0048,8435.94,360,"not_neg","not_int","not_lpsm",368000,"sb","pr","home","1U",2940,"EXP",678,"CIB","55-64","to_inst",75.13586957,"North","direct",0,48
124640,2019,"cf","Joint","nopre","type1","p2","l1","nopc","nob/c",126500,5.75,1.3593,0,360,"not_neg","not_int","not_lpsm",168000,"sb","ir","home","1U",19260,"CIB",833,"EXP","45-54","not_inst",75.29761905,"south","direct",0,44
52649,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",286500,3.875,0.3558,666.13,360,"not_neg","not_int","not_lpsm",348000,"sb","pr","home","1U",4980,"CIB",826,"CIB","35-44","not_inst",82.32758621,"North","direct",0,37
28224,2019,"cf","Joint","nopre","type2","p1","l1","nopc","b/c",606500,3.75,0.9706,1404.18,360,"not_neg","not_int","not_lpsm",638000,"sb","pr","home","1U",6960,"EXP",818,"EXP","35-44","not_inst",95.06269592,"North","direct",0,42
78705,2019,"cf","Sex Not Available","nopre","type3","p4","l1","nopc","nob/c",636500,3.375,-0.3452,6100,360,"not_neg","not_int","not_lpsm",738000,"sb","pr","home","1U",NA,"CRIF",553,"EXP","45-54","not_inst",86.24661247,"south","direct",0,NA
97004,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",216500,4.125,0.5312,3083.76,360,"not_neg","not_int","not_lpsm",328000,"sb","pr","home","1U",5340,"CRIF",504,"EXP","55-64","to_inst",66.00609756,"North","direct",0,20
132776,2019,"cf","Male","nopre","type3","p3","l1","nopc","nob/c",156500,4.25,0.3238,3380.34,360,"not_neg","not_int","not_lpsm",188000,"sb","pr","home","1U",1740,"EXP",813,"CIB","65-74","to_inst",83.24468085,"North","direct",0,47
98948,2019,"cf","Female","nopre","type1","p4","l1","nopc","nob/c",616500,3.75,0.6564,0,180,"not_neg","int_only","not_lpsm",798000,"sb","pr","home","1U",10620,"CIB",828,"CIB","55-64","not_inst",77.2556391,"North","direct",0,44
74026,2019,"cf","Joint","nopre","type3","p1","l1","nopc","nob/c",346500,4.125,-0.3525,445.4,360,"neg_amm","not_int","not_lpsm",348000,"sb","pr","home","1U",4440,"EXP",764,"EXP","65-74","not_inst",99.56896552,"North","direct",0,38
100775,2019,"ncf","Male","nopre","type1","p1","l1","nopc","nob/c",586500,3.625,0.0759,2354.46,360,"not_neg","not_int","not_lpsm",978000,"sb","pr","home","1U",6360,"EXP",621,"CIB","25-34","not_inst",59.96932515,"North","direct",0,42
44861,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",146500,4.56,0.706,4145.24,360,"not_neg","not_int","not_lpsm",248000,"sb","sr","home","1U",2220,"EXP",691,"CIB","55-64","to_inst",59.07258065,"south","direct",0,45
102869,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",406500,3.375,-0.2718,6135,360,"not_neg","not_int","not_lpsm",758000,"sb","pr","home","1U",10800,"CIB",842,"CIB","35-44","not_inst",53.62796834,"North","direct",0,25
52516,2019,"cf","Female","nopre","type2","p3","l1","nopc","b/c",166500,3.375,0.7303,3209.33,360,"not_neg","not_int","not_lpsm",248000,"sb","pr","home","1U",1920,"CIB",794,"CIB","55-64","to_inst",67.13709677,"North","direct",0,60
28563,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",376500,3.375,-0.243,0,360,"not_neg","not_int","not_lpsm",608000,"sb","pr","home","1U",4800,"CIB",654,"CIB","35-44","not_inst",61.92434211,"south","direct",0,48
168087,2019,"cf","Female","nopre","type1","p1","l1","nopc","nob/c",376500,3.875,0.3538,1019.16,360,"not_neg","not_int","not_lpsm",418000,"sb","pr","home","1U",4620,"CRIF",764,"CIB","25-34","not_inst",90.07177033,"North","direct",0,39
113786,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",336500,3.25,-0.3641,7071.88,360,"not_neg","not_int","not_lpsm",808000,"sb","pr","home","1U",8340,"EXP",877,"EXP","35-44","to_inst",41.6460396,"North","direct",0,48
41044,2019,"cf","Joint","pre","type1","p4","l1","nopc","nob/c",476500,3.625,-0.0846,1934.75,360,"not_neg","not_int","not_lpsm",788000,"sb","pr","home","1U",10140,"EXP",563,"EXP","45-54","not_inst",60.46954315,"south","direct",0,37
172803,2019,"cf","Sex Not Available","nopre","type2","p1","l1","nopc","b/c",226500,5.25,1.604,1220.72,360,"not_neg","not_int","not_lpsm",228000,"sb","pr","home","1U",5400,"CIB",692,"EXP","<25","to_inst",99.34210526,"south","direct",0,32
163526,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",396500,3.375,0.1478,173.36,180,"not_neg","not_int","not_lpsm",558000,"sb","sr","home","1U",26760,"CIB",860,"EXP","45-54","not_inst",71.05734767,"North","direct",0,24
148087,2019,"cf","Female","nopre","type1","p4","l1","nopc","nob/c",136500,3.625,0.228,4079.86,324,"not_neg","not_int","not_lpsm",188000,"sb","pr","home","1U",1800,"EXP",726,"CIB",">74","to_inst",72.60638298,"North","direct",0,44
61606,2019,"cf","Female","nopre","type1","p1","l1","nopc","nob/c",286500,4.56,0.4904,0,360,"not_neg","not_int","not_lpsm",358000,"sb","pr","home","1U",4980,"EXP",584,"CIB","55-64","not_inst",80.02793296,"south","direct",0,45
94810,2019,"cf","Female","nopre","type1","p4","l1","nopc","nob/c",466500,3.75,-0.018,0,360,"not_neg","not_int","not_lpsm",678000,"sb","pr","home","1U",13200,"CIB",531,"CIB","55-64","not_inst",68.80530973,"North","direct",0,26
135019,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",356500,3.375,-0.2374,0,360,"not_neg","not_int","not_lpsm",648000,"sb","pr","home","1U",8340,"EXP",604,"EXP","55-64","not_inst",55.0154321,"south","direct",0,7
44728,2019,NA,"Male","nopre","type1","p1","l1","nopc","nob/c",466500,4.99,1.1747,2405.25,360,"not_neg","not_int","not_lpsm",628000,"sb","ir","home","3U",14880,"CRIF",772,"CIB","55-64","not_inst",74.28343949,"North","direct",0,6
84895,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",116500,3.99,0.6675,3338.75,360,"not_neg","not_int","not_lpsm",258000,"sb","pr","home","1U",2220,"EXP",829,"CIB","55-64","to_inst",45.15503876,"south","direct",0,36
125381,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",216500,4.56,0.7164,5390,360,"not_neg","not_int","not_lpsm",268000,"sb","pr","home","1U",2100,"EXP",899,"CIB",">74","to_inst",80.78358209,"south","direct",0,43
53788,2019,"cf","Joint","nopre","type3","p4","l1","nopc","nob/c",316500,3.5,-0.2466,43.78,360,"not_neg","not_int","not_lpsm",318000,"sb","pr","home","1U",NA,"CRIF",668,"EXP","35-44","to_inst",99.52830189,"south","direct",0,NA
48225,2019,"cf","Sex Not Available","nopre","type2","p3","l2","nopc","b/c",226500,4.5,1.7142,2396.5,240,"not_neg","not_int","not_lpsm",278000,"sb","pr","home","1U",8520,"CRIF",533,"EXP","45-54","to_inst",81.47482014,"south","direct",0,41
55274,2019,"cf","Female","nopre","type1","p3","l1","nopc","nob/c",226500,3.99,0.4096,4302.5,360,"not_neg","not_int","not_lpsm",378000,"sb","pr","home","1U",3120,"CIB",564,"CIB",">74","to_inst",59.92063492,"North","direct",0,44
50243,2019,"cf","Joint","nopre","type3","p3","l2","nopc","nob/c",196500,3.99,0.5693,3367.5,180,"not_neg","not_int","not_lpsm",298000,"sb","pr","home","1U",7620,"EXP",806,"EXP","55-64","to_inst",65.93959732,"North","direct",0,25
71375,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",236500,4.56,-0.0401,873.51,360,"not_neg","not_int","not_lpsm",398000,"sb","pr","home","1U",7680,"CIB",851,"EXP","55-64","not_inst",59.42211055,"North","direct",0,28
136760,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",156500,4.75,0.8515,2834.8,360,"not_neg","not_int","not_lpsm",198000,"sb","pr","home","1U",2640,"EXP",821,"CIB","55-64","to_inst",79.04040404,"south","direct",0,44
61282,2019,"cf","Male","nopre","type1","p1","l1","nopc","nob/c",336500,4.25,1.0929,9487.5,360,"not_neg","not_int","not_lpsm",358000,"sb","pr","home","1U",5100,"CRIF",539,"EXP","55-64","not_inst",93.99441341,"central","direct",0,46
90423,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",236500,3.375,0.5505,7140,240,"not_neg","not_int","not_lpsm",298000,"sb","pr","home","1U",4860,"CIB",611,"EXP","55-64","to_inst",79.36241611,"south","direct",0,47
79336,2019,NA,"Joint","nopre","type3","p3","l1","nopc","nob/c",266500,3.625,0.5497,314.41,180,"not_neg","not_int","not_lpsm",308000,"sb","pr","home","1U",8280,"CIB",896,"EXP","35-44","not_inst",86.52597403,"North","direct",0,39
162302,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",666500,4.125,0.4434,0,360,"not_neg","not_int","not_lpsm",928000,"sb","pr","home","1U",10560,"EXP",747,"EXP","25-34","not_inst",71.82112069,"North","direct",0,36
90995,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",326500,3.5,0.0188,7845.5,324,"not_neg","not_int","not_lpsm",438000,"sb","pr","home","1U",9780,"EXP",800,"EXP","25-34","to_inst",74.543379,"North","direct",0,27
41821,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",376500,3.69,-0.108,0,360,"not_neg","not_int","not_lpsm",608000,"sb","pr","home","1U",6840,"CIB",527,"EXP","25-34","not_inst",61.92434211,"south","direct",0,23
120068,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",256500,3.375,-0.0294,8653,360,"not_neg","int_only","not_lpsm",518000,"sb","pr","home","1U",4860,"CIB",695,"EXP","35-44","to_inst",49.51737452,"central","direct",0,37
134734,2019,"ncf","Female","pre","type3","p1","l1","nopc","nob/c",216500,4.25,0.1713,466.78,360,"not_neg","not_int","not_lpsm",218000,"sb","pr","home","1U",2460,"CIB",635,"CIB","55-64","to_inst",99.31192661,"North","direct",0,43
55012,2019,"cf","Female","nopre","type1","p3","l1","nopc","nob/c",626500,5.69,1.4846,0,360,"not_neg","not_int","not_lpsm",998000,"sb","pr","home","1U",9180,"EXP",895,"CIB","55-64","not_inst",62.7755511,"North","direct",0,32
98669,2019,"cf","Female","nopre","type3","p3","l1","nopc","nob/c",296500,3.125,0.0297,8370.09,360,"not_neg","not_int","not_lpsm",318000,"sb","pr","home","1U",8820,"CRIF",710,"EXP","55-64","to_inst",93.23899371,"North","direct",0,17
162409,2019,"cf","Male","pre","type1","p3","l1","nopc","nob/c",296500,4.5,0.6709,8.69,360,"not_neg","not_int","not_lpsm",458000,"sb","pr","home","1U",3540,"EXP",545,"CIB","45-54","not_inst",64.73799127,"south","direct",0,37
31190,2019,"cf","Sex Not Available","nopre","type3","p1","l1","nopc","nob/c",406500,3.625,-0.4098,2170.94,360,"not_neg","not_int","not_lpsm",398000,"sb","pr","home","1U",4620,"EXP",708,"CIB","45-54","not_inst",102.1356784,"south","direct",0,58
